id,title,key
640,基于机器学习的车门协同设计冲突消解,设计 车门 中 参数 方法 进行 冲突 学习 协同 建立
641,基于创伤大数据的创伤失血性休克伤情预测预警模型建立研究,指标 进行 模型 预测 创伤 数据 应用 研究 时 算法
642,基于机器学习的锻造过程数据分析方法的研究,锻造 数据 生产 过程 进行 实现 智能 搭建 算法 分析
643,基于物联网的电力变压器振动监测与诊断算法及其系统软件的研究与开发,变压器 研究 振动 模型 实现 进行 运行 电力 提出 故障诊断
644,基于深度学习的宏基因组序列分类方法研究,序列 分类 测序 特征 模型 数据 进行 研究 宏 微生物
645,基于机器学习的混凝土徐变模型研究,混凝土 模型 进行 徐变 采用 预测 数据 参数 拟合 回归
646,融合多传感器的故障诊断方法研究,特征 进行 状态 滚动轴承 模型 故障诊断 系统 货车 信号 使用
647,Classification of Benign and Malignant Thyroid Nodules in Ultrasound Images,结节 分类 进行 检测 肿瘤 卷积 提高 用于 甲状腺 实现
648,基于深度神经网络的中文评论情感分析研究,情感 模型 方法 中 数据 状态 文本 句子 进行 评论
649,基于卷积神经网络的人脸个体与性别识别的研究,分类 人脸 模型 方法 cnn 识别 人脸识别 人类 特征 网络
650,基于域对抗网络的跨领域文本情感分析,特征 提取 领域 情感 分析 对抗 特征提取 数据 文本 进行
651,基于神经网络的命名实体识别研究,模型 识别 中 bigru 语言 实体 数据 命名 构建 向量
652,基于多特征融合的微博情感分析研究,情感 融合 特征 模型 进行 分析 内容 用户 cnn 图片
653,基于机器学习的固态缓存优化研究,缓存 写入 预测 ssd 分类 社交 提高 历史 访问 性能
654,基于并行计算的地质雷达正演模拟及典型岩溶洼地地质特征智能识别,地质 岩溶 模拟 进行 典型 检测 算法 高速公路 深度 图像
655,基于深度学习的脑血管病电子病历辅助诊疗研究,模型 脑血管病 病历 电子 医疗 技术 引入 相似 实现 数据
656,基于Resnet&FM模型的电影个性化推荐研究,模型 推荐 数据 电影 初始化 引入 学习 信息 特征 研究
657,电磁层析成像深度学习图像重建算法研究,成像 算法 学习 网络 emt 设计 速度 样本 问题 优势
658,提格里尼亚语新闻分类研究,中 文本 模型 单词 文档 分类 向量 表示 尼亚语 提
659,基于深度学习的文本处理系统设计与实现,文本 学习 文本处理 用户 进行 分类 法律 研究 模型 处理
660,基于机器学习的HDR图像取证技术研究,图像 hdr 取证 神经网络 人们 结构 直方图 提出 学习 安全性
661,基于人脸识别的宿舍门禁系统的研究,门禁系统 采用 方式 网络 技术 检测 人脸识别 研究 使用 神经网络
662,基于机器学习算法的重复购买行为预测研究,用户 预测 行为 研究 数据 中 学习 模型 进行 方法
663,基于集成机器学习的老年多器官功能不全早期死亡风险因素分析及预测模型构建,模型 评分 modse 临床 预测 器官 患者 数据库 特征 死亡
664,网页篡改检测系统设计与实现,网页 篡改 政府 检测 网站 进行 暗链 特征 算法 攻击
665,基于脑机接口脑电图的人脑想象数字识别,进行 电极 中 信号 分类 系统 数字 记录 使用 方法
666,基于机器学习的政协提案和相关舆情的分析,提案 数据 进行 主题 情感 政协提案 政协委员 舆情 模型 算法
667,基于人脸检测和识别的学生考勤系统研究,人脸 检测 模型 因素 变化 算法 识别 设计 cnn 方法
668,基于移动感知网络和ANN识别施工人员跌落险兆事故的研究,跌落 事故 ann 施工现场 识别 施工 感知 进行 安全 实验
669,随机森林算法在城市空气质量评价中的应用研究,进行 城市 评价 算法 空气质量 方法 空气污染 模型 数据 研究
670,基于机器学习的抗癌药物反应预测研究,药物 预测 模型 状态 特征 模块 数据 算法 使用 患者
671,基于机器学习的高速光信号调制格式识别与OSNR监测,信号 实现 pdm 识别 osnr 调制 格式 利用 算法 系统
672,基于LSTM网络的政策挖掘研究与应用,政策 文本 挖掘 政府 研究 模型 进行 lstm 分析 技术
673,基于深度学习的评论文本情感分析,模型 情感 评论 hmn 句子 词 文本 标志 信息 层次结构
674,基于机器学习的机械臂运动规划研究,进行 研究 算法 匹配 规划 臂 机器人 视觉 模型 相关
675,基于机器学习的P2P网贷平台违约风险预测实证研究,平台 风险 模型 用户 预测 网贷 行业 借贷 p2p 违约
676,基于语言处理模型的蛋白结构分类的实验分析,蛋白质 进行 研究 实验 序列 空间结构 模型 中 分类 结构
677,一种适合建筑景观格局生成的网络,建筑 研究 特征 模型 格局 进行 生成 利用 网络 重构
678,网络群体性事件的认知及治理,网络 治理 诉求 事件 社会 网民 传播 舆情 制度 实现
679,基于深度学习的文本情绪分析研究,算法 分析 处理 文本 问题 学习 双向 数据 原理 因子
680,基于机器学习和机器视觉的点胶机自动定位系统,点胶机 进行 机器 图像 视觉 特征 方法 定位 使用 分类器
681,基于梯度提升算法的直线振动筛分机理与参数优化的研究,筛分 筛机 效率 参数 算法 振动筛 进行 研究 影响 量
682,基于网络流水印的Tor匿名通讯追踪研究,tor 进行 流量 obfs4 使用 方法 追踪 用户 暗网 权重
683,基于机器学习的Android恶意软件检测技术研究,检测 xgboost android 学习 研究 进行 算法 特征 分类 恶意软件
684,基于机器学习的网络入侵检测技术研究与实现,检测 算法 技术 方法 研究 学习 问题 svm 数据 集成
685,自闭症个训课堂的辅助教学工具设计与实现,自闭症 进行 课堂 系统 部分 框架 技术 形式 设计 功能模块
686,基于概率图模型的储层预测方法研究,预测 储层 孔隙 数据 进行 特征 阻抗 方法 网络 地震
687,基于人工智能的剩余停车位数量预测方法研究,模型 预测 停车 停车场 神经网络 svr nn 提出 剩余 信息
688,基于云计算平台的旱区典型农作物遥感信息提取研究,作物 特征 分类 提取 进行 典型 农业 影像 研究 识别
689,网络小说误导性评论过滤技术研究,评论 模型 特征 文本 词 向量 过滤 评分 读者 问题
690,基于深度特征融合的人脸-语音多模态身份识别研究,特征 识别 利用 融合 模态 模型 网络 研究 进行 序列
691,突发事件网络信息抽取和可视化技术研究,信息 突发事件 属性 可视化 抽取 词 命名 问题 实现 网络
692,基于机器学习的变压器顶层油温异常预警研究,油温 算法 标注 研究 进行 学习 训练 变压器 具有 设备
693,《机器学习前沿：2017雷蒙德和贝弗利·萨克勒英美科学论坛》翻译实践报告,翻译 语言 分析 文本 beverly 词汇 交际 具有 科学论坛 报告
694,基于随机森林算法的关键蛋白识别方法研究,蛋白质 进行 识别 方法 算法 模型 研究 关键 蛋白 特征
695,基于机器学习的自闭症儿童情绪识别方法研究,自闭症 动作 表情 课堂 进行 教师 儿童 学习 系统 表现
696,基于数据挖掘技术的高校学生用户画像系统设计与实现,数据 学生 属性 高校 大学生 高校学生 学校 用户 校园 消费
697,基于人工智能的图像质量积极评价,图像 质量 进行 特征 评价 算法 能够 方法 信息 学习
698,基于网站链接特征的钓鱼网站检测技术研究,网站 检测 钓鱼 使用 分析 url 学习 特征 技术 达到
699,基于脑白质纤维跟踪算法的疾病特征标记方法及应用研究,方法 纤维 算法 疾病 特征 pd 分类 swedd 临床 利用
700,手机壳高精加工的刀具磨损状态识别与剩余寿命预测,进行 模型 刀具 磨损 预测 方法 利用 生产 信号 特征提取
701,基于深度卷积神经网络的移动端花卉识别系统,模型 cnn 移动 训练 学习 时间 方面 优化 计算 花卉
702,基于改进BLSTM神经网络的短文本情感分析研究,情感 进行 模型 改进 研究 向量 角度 文本 输入 神经网络
703,基于多规则的数据修复方法,数据 修复 关系 优化 模型 方法 进行 规则 空值 结合
704,改进群智能优化算法研究及应用,算法 优化 局部 提高 改进 模型 用来 机制 群 搜索
705,融合时间因素的智能家居用户操控习惯挖掘研究,用户 算法 智能家居 时间 挖掘 数据 进行 组织 遗忘 习惯
706,基于MAX 10 FPGA的紫外预警智能纽扣,紫外线 数据 危险 防护 算法 提出 采用 近邻 皮肤 融合
707,机器学习与自由电子激光的应用研究,x射线 产生 机器 数据 图像 实验 结构 光学 设备 样品
708,基于深度学习的滚动轴承故障诊断方法,方法 轴承 数据 诊断 学习 滚动轴承 引入 深层 故障 神经网络
709,中低压燃气调压器故障自诊断技术优化与测试,中 调压器 故障 方法 进行 运行 技术 燃气 能源 优化
710,基于深度学习的小分子虚拟筛选和反应产率预测,反应 学习 zak 模型 数据 深度 药物 预测 分子 有机合成
711,基于LDA的多标记源文本分类研究,标记 特征 样本 算法 文本 数据 成本 分类器 模型 利用
712,基于机器学习的恶意网址识别方法的研究与发现,特征 urls 恶意 检测 中 进行 算法 信息 空间 字符
713,基于线性SVM的钓鱼网站检测系统的设计与实现,检测 系统 算法 网站 钓鱼 进行 特征 性能 url 设计
714,基于多核学习的支持向量机方法研究,核 方法 学习 支持 机 数据 噪音 向量 能力 算法
715,基于局部差异的最小生成树功能脑网络分类研究,网络 研究 分类 连接 进行 脑 方法 局部 差异 项目
716,多节点规模下的功能网络拓扑属性分析及分类研究,特征 进行 属性 网络 分类 影响 规模 节点 模板 脑
717,基于BP和LSTM神经网络的基因表达预测研究,数据 基因 预测 表达 方法 技术 利用 实验 生命 特征
718,基于深度学习的太阳射电分类问题的研究与实现,分类 射电 进行 方法 样本 太阳 特征 使用 提出 策略
719,集成机器学习与面向对象影像分类的大区域林地信息提取及其泛化能力研究,林地 信息提取 分类器 提取 学习 景观 整体 机器 分类 面积
720,基于流动重力与统计学方法的地震危险区划分研究,地震 重力 划分 数据 断裂 发震 发生 方法 变化 应用
721,基于大数据处理技术的提升机制动系统故障诊断,进行 提升 方法 算法 数据 故障诊断 故障 分析 研究 提升机
722,重介分选智能控制系统设计及过程数据分析研究与应用,控制 进行 数据 过程 技术 选煤厂 系统 云 智能化 分流
723,采煤机与刮板输送机协同位姿监测理论与方法研究,采煤机 刮板 形态 输送机 进行 研究 得到 监测 工作面 关系
724,基于机器学习的液压泵装配质量检测技术研究,检测 图像 特征 液压泵 叶片 系统 分类器 装配 成本 提出
725,齿轮箱故障诊断测点敏感性的研究,振动 故障 位置 信号 轴承 故障诊断 进行 传感器 采集 齿轮箱
726,旋风分离器的性能建模及多目标粒子群优化,模型 分离器 优化 目标 进行 压降 算法 函数 旋风 效率
