id,title,key
802,基于视觉感知的图像质量评价算法研究,图像 质量 评价 视觉 特征 模型 特性 统计 区域 提取
803,基于机器学习的可感知序列型工控入侵检测技术研究,检测 攻击 工业 入侵 系统 序列 进行 控制系统 环境 阶段
804,基于主机和网络特征关联的木马检测方法研究,检测 木马 方法 木马程序 特征 实验 网络 攻击 快速 分析
805,网络安全知识图谱构建关键技术研究,数据 网络安全 特征 方法 实体 威胁 利用 关系 研究 抽取
806,面向零售业时间序列预测与分析的算法研究,序列 预测 时间 模型 零售业 进行 特征 研究 采用 分析
807,基于Spark的工业控制网络安全预警平台的设计与实现,数据 工业 控制 网络 平台 实时 预警 进行 分析 计算
808,基于关键超参数选择的监督式AutoML性能优化,性能 参数 配置 选择 学习 机器 优化 过程 搜索 研究
809,基于迁移学习的粒子群优化算法研究及应用,优化 学习 问题 粒子 迁移 算法 历史 种群 策略 进化
810,基于惩罚似然的含潜变量贝叶斯网的结构学习,变量 模型 结构 方法 惩罚 学习 问题 获得 关系 个数
811,基于在线评论的京东平台大米消费者满意度研究,消费者 平台 企业 进行 研究 农业 影响 产品 因素 提升
812,基于机器学习的无线通信解调研究,机器 学习 信号 误码率 调制 载波 解调 系统 设计 场景
813,利用机器学习方法研究助熔剂法生长单晶,生长 熔剂 单晶 模型 条件 学习 机器 研究 方法 重要
814,基于Wi-Fi信号的室内动作识别研究,动作 识别 人体 数据 进行 方法 使用 区间 截取 影响
815,基于Android的地铁综合服务系统的设计与实现,用户 推荐 地铁 系统 乘车 出行 提供 方案 服务 模型
816,基于机器学习的立体停车库智能监控系统设计,学习 机器 停车库 立体 系统 数据 实现 算法 智能 监控
817,基于融合模型的工程项目螺纹钢采购单价预测研究,采购 预测 螺纹钢 工程项目 模型 单价 相关 问题 学习 融合
818,基于深度学习的一阶目标检测算法应用研究,目标 检测 算法 模型 图像 场景 问题 舰船 方法 精度
819,赌博网站的采集与识别系统的设计与实现,网站 识别 数据 恶意 赌博 技术 进行 采集 使用 模块
820,基于机器学习的高潜力用户挖掘算法的设计与系统构建,用户 特征 实验 系统 迁移 方法 进行 行为 画像 矩阵
821,分布式光纤振动传感系统模式识别方法研究,振动 信号 进行 方法 分类器 研究 传感 系统 光纤 模式识别
822,基于采样理论的机器学习方法研究,采样 数据 样本 方法 问题 算法 学习 平衡 实验 理论
823,基于双因素模型的投资组合研究,投资 进行 模型 组合 研究 因素 选股 策略 基本面 指标
824,基于移动处理器的性能数据挖掘与算法优化关键技术研究,性能 数据 特征 处理器 算法 任务 刻画 事件 硬件 移动
825,面向缺陷挖掘的代码表示学习,代码 学习 缺陷 模型 表示 挖掘 动态 数据 特征 方法
826,基于成长规律的杰出学者预测研究,学者 杰出 预测 模型 成长 研究 构建 院士 过程 发现
827,基于用户选路行为偏好学习系统的研究与实现,用户 选路 交通 偏好 行为 学习 数据 进行 态势 对抗
828,基于多任务学习的交通结构挖掘模型研究与实现,结构 交通 模型 学习 研究 挖掘 分析 空间 信息 区域
829,基于数据挖掘技术的用户异常用电检测系统的研究与实现,用电 模型 用户 异常 检测 数据 企业 融合 特征 电网
830,蒙古语文本自动分类研究,研究 文本 蒙古语 分类 算法 自动 部分 实验 总结 神经网络
831,用于警情信息分析的实体识别系统的研究与实现,警情 信息 分析 进行 模型 完成 实体 案件 记录 方法
832,电信诈骗语义模式抽取系统的设计与实现,诈骗 电信 内容 语义 模式 抽取 设计 系统 进行 论文
833,基于SDN的应用感知多路径网络资源分配系统,流量 网络资源 技术 识别 传统 调度 系统 应用 网络 问题
834,基于信息抽取的物联网能力知识图谱构建方法研究与实现,联网 知识 图谱 能力 描述 研究 物体 抽取 服务 构建
835,基于神经网络的实体识别和关系抽取的联合模型研究,抽取 模型 联合 关系 实体 识别 神经网络 信息 知识 文本
836,基于图像模式的Android恶意应用检测系统研究与实现,检测 应用 系统 恶意 特征 图像 能够 技术 算法 指令
837,基于深度学习的情感分类系统的研究与实现,情感 模型 进行 学习 句子 分析 信息 实现 词语 分类
838,基于深度学习的文本情绪原因发现方法的研究与实现,情绪 文本 原因 方法 网络 发现 情感 数据 注意力 方式
839,基于强化学习的P2P网络借贷机构风险评估技术研究与实现,风险 学习 模型 评估 强化 机构 方法 借贷 网络 数据
840,基于条件随机场与深度学习的蛋白质二级结构预测,蛋白质 结构 预测 卷积 方法 算法 信息学 学习 神经网络 信息
841,基于分组式的多分类器的蛋白质二级结构预测的算法研究,神经网络 蛋白质 实验 卷积 模型 结构 预测 序列 分组 森林
842,蛋白质组一站式数据分析及可视化平台的研发及应用,蛋白质 分析 研究 平台 功能 差异 表达 问题 数据 组学
843,生物可降解地膜加工过程中的构效关系研究与智能化表征,薄膜 过程 地膜 产品 拉伸 材料 加工 性能 农膜 生物
844,基于交通大数据的道路安全行为分析与预测,数据 轨迹 交通 预测 算法 时空 聚类 相似 特征 方法
845,跨摄像头车辆再识别与追踪的研究与应用,车辆 识别 检测 算法 进行 追踪 方面 摄像头 问题 研究
846,基于机器学习的疾病自动诊断研究,数据 学习 诊断 医疗 疾病 应用 方法 研究 算法 有效
847,基于深度学习的中草药图像分类方法研究,图像 分类 分割 进行 方法 种类 图片 背景 效果 植物
848,基于深度学习的lncRNA识别和功能注释及与疾病关系研究,学习 癌症 研究 识别 数据 数据库 网络 转录 关系 特征
849,基于机器学习的无线电监测技术研究,信号 检测 学习 识别 进行 算法 使用 提高 信噪比 字典
850,基于机器学习的高阶调制信号识别技术研究,调制 信号 特征 方法 识别 方式 表征 识别方法 判别 训练
851,密集异构认知网络中D2D通信的资源分配研究,用户 频谱 干扰 认知 密集 网络 算法 异构 问题 蜂窝
852,在线照片打印平台的研究与实现,照片 进行 模块 实现 采用 技术 平台 用户 系统 研究
853,云服务社区中基于深度学习的用户观点发现方法研究,服务 模型 进行 情感 学习 社区 用户 观点 资源 研究
854,基于“葵花8号”表观反射率和AOD数据的逐小时地面PM_(2.5)估算,估算 数据 地区 方法 站点 气溶胶 模型 分布 垂直 地面
855,基于特征提取的ICU患者死亡风险预测研究,方法 预测 数据 学习 模型 机器 特征值 使用 采样 患者
856,特定区域污染物浓度预测模型的研究与实现,预测 模型 研究 实现 污染物 模块 课题 相关 设计 浓度
857,基于分形几何的滚动轴承故障诊断方法研究,滚动轴承 信号 方法 故障诊断 分形 研究 论文 故障 特征 验证
858,基于大数据机器学习的告警关联分析与预测,告警 故障 分析 数据 网络 进行 论文 预测 移动 产生
859,基于深度学习的智能眼图分析在光通信中的理论与技术研究,监测 眼图 方案 学习 实现 模型 格式 迁移 训练 性能
860,传感器网络数据异常检测方法的研究与实现,检测 异常 传感器 网络 数据 方法 技术 算法 信息熵 概率
861,草本植物浇灌模型及系统的研究与实现,实现 浇灌 模型 草本植物 设计 系统 预测 自动 土壤湿度 研究
862,成本最小的Spark作业配置优化算法研究,作业 配置 性能 优化 集群 参数 模型 具有 得到 实验
863,面向限量弧路由问题的深度神经网络算法研究,求解 问题 算法 学习 启发式 神经 模型 路由 方法 限量
864,基于Python的细胞识别SVM模型参数优化方法研究,参数 优化 细胞 算法 分类 图像 识别 精度 分类器 搜索
865,基于非接触式睡眠监测系统的呼吸暂停综合征检测研究,睡眠 呼吸 暂停 检测 人们 特征 模型 综合征 信号 时间
866,“人工智能”专业教学与实验系统的研究与实现,实现 人工智能 实验 研究 系统 技术 教学 设计 算法 管理
867,传送网拓扑构建与规划系统优化研究,拓扑 方案 构建 实际 网络 链路 算法 传送 规划 数据
868,基于实测数据的信道特性分析与特征挖掘研究,信道 测量 分析 特性 场景 数据 利用 农村 特征 冲激响应
869,基于深度学习的语音情感识别建模研究,情感 特征 语音 网络 信息 研究 识别 学习 声学 搭建
870,基于深度学习的多基频提取研究,提取 谐波 音乐 网络 音符 基频 自动 主旋律 转写 结构
871,基于大数据的C-RAN无线资源管理,用户 网络 预测 仿真 算法 平台 无线 无线通信 干扰 越来越
872,基于机器学习的资产类商品估值系统的设计与实现,学习 户型图 模型 研究 数据 估值 集成 房屋 实现 资产
873,跨媒体话题检测与观点分析研究,跨媒体 数据 社交 网站 观点 研究 分析 话题 信息 背景
874,基于主题和敏感数据流的Android恶意应用检测方法研究,应用程序 应用 恶意 方法 检测 数据流 敏感 功能 分析 进行
875,基于机器学习的触觉手势识别及身份认证研究,特征 识别 身份 数据 进行 技术 触觉 认证 手势 生物
876,基于深度学习的印刷蒙古文字体分类与单词图像超分辨率研究,蒙古文 图像 单词 字体 印刷 能够 识别 有效 进行 分类
877,Web应用中的异常HTTP流量与后门检测,检测 异常 样本 数据 应用 特征 模型 学习 成为 方法
878,组织中的用户行为和身份识别,权限 数据 模型 行为 方法 提出 引力 识别 最小 分析
879,基于Spark的易制毒化学品数据分析系统的设计与实现,化学品 易制毒 数据 交易 实时 进行 分析 需求 系统 监管部门
880,基于特征融合的立体视觉显著性检测研究,显著性 模型 视觉 图像 检测 学习 立体 方法 特征 算法
881,轴承声发射信号的特征识别研究,信号 故障 发射 滚动轴承 技术 识别 监测 模块 特征 数据
882,基于机器学习的车联网移动性管理研究,车辆 数据 移动性 联网 算法 研究 管理 部署 进行 特征
883,基于运动传感器的车辆行驶状态识别技术研究,算法 样本 车辆 识别 状态 学习 标记 特征 进行 选择
884,基于深度学习的车辆驾驶状态识别算法研究,数据 识别 特征 算法 传感器 学习 模型 方案 车辆驾驶 神经网络
885,基于卷积神经网络的X射线图像骨龄自动预测方法研究,骨龄 预测 图像 研究 进行 学习 提取 X射线 特征 自动
886,基于机器学习的Wi-Fi指纹定位技术研究,指纹 模型 定位 输入 序列 服务 研究 阶段 信息 用户
887,面向节能的移动边缘计算的卸载策略研究,移动 卸载 算法 设备 服务器 计算 优化 边缘 决策 回归
888,基于移动群智感知的内容共享及能效优化,数据 共享 内容 信息 采集 路径 算法 无人机 问题 场景
